Domain,IP,Status
arnet.facebook.com,163.70.158.7,rapiddns
ecampus.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-edge-shv-01-maa2.facebook.com,157.240.23.54,anubis
edge-tcp-tunnel-fbonly-shv-02-mrs2.facebook.com,157.240.196.196,anubis
edge-atlas-shv-02-mia3.facebook.com,157.240.14.5,anubis
ar-ar.alpha.facebook.com,163.70.158.13,rapiddns
tabadul-miteinander.m.facebook.com,157.240.15.1,rapiddns
ru-ru.facebook.com,163.70.158.7,alienvault
fbcromwelledge-bgp-01-mrs2.facebook.com,157.240.195.197,anubis
work-94644431.facebook.com,157.240.15.1,rapiddns
byro.facebook.com,157.240.0.13,rapiddns
edge-mqtt-p4-shv-01-fml1.facebook.com,57.144.32.176,anubis
edge-mqtt-mini-shv-02-gru1.facebook.com,157.240.226.34,anubis
eesti.facebook.com,163.70.158.7,rapiddns
eo-eo.facebook.com,163.70.159.7,rapiddns
edge-ig-mqtt-p4-shv-01-maa2.facebook.com,157.240.23.173,anubis
edge-services-fbonly-shv-01-syd2.facebook.com,157.240.8.195,anubis
66-220-144-145.mail-mail.facebook.com,66.220.144.145,anubis
tanda.facebook.com,157.240.15.1,rapiddns
synthetic-e2e-elbprod-sli-shv-01-dfw5.facebook.com,157.240.19.215,rapiddns
lite.facebook.com,157.240.235.15,alienvault
edge-onevc-sip-shv-01-del1.facebook.com,157.240.198.209,anubis
edge-mqtt-shv-01-ams4.facebook.com,157.240.201.24,anubis
en-gb.cs-cz.bg-bg.fbjs.facebook.com,163.70.158.7,rapiddns
work-90121804.m.facebook.com,157.240.0.13,rapiddns
edge-mqtt-p4-shv-02-cgk1.facebook.com,31.13.95.170,anubis
edge-mqtt-shv-01-man2.facebook.com,157.240.225.20,anubis
work-54131158.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-p4-edge-shv-01-muc2.facebook.com,157.240.223.171,anubis
roya.facebook.com,157.240.15.1,rapiddns
img.fbjs.facebook.com,163.70.158.7,rapiddns
edgeray-msgr-shv-01-waw1.facebook.com,31.13.81.128,anubis
edge-z-p4-shv-01-yyz1.facebook.com,31.13.80.169,anubis
centrify.facebook.com,157.240.15.1,rapiddns
edge-turnservice-shv-01-gru2.facebook.com,31.13.85.54,anubis
edge-z-p4-shv-01-ams4.facebook.com,157.240.201.169,anubis
it-it.en-gb.ro-ro.fbjs.facebook.com,157.240.235.15,rapiddns
it-it.developers.prod.facebook.com,157.240.0.13,rapiddns
ondemand-edge-shv-02-maa2.facebook.com,157.240.192.200,anubis
edge-star-mini-shv-01-muc2.facebook.com,157.240.223.35,anubis
whatsapp-chatd-msgr-p4-edge-shv-01-sjc3.facebook.com,157.240.22.171,anubis
edge-turnservice-shv-02-sin6.facebook.com,157.240.13.48,anubis
docker.dns.facebook.com,163.70.158.7,rapiddns
zeroviruses.scgraph.facebook.com,10.110.135.19,rapiddns
wbgt.facebook.com,157.240.0.13,rapiddns
favy.facebook.com,157.240.15.1,rapiddns
secure-edge-latest-shv-02-maa2.facebook.com,157.240.192.20,anubis
hi-in.ru-ru.m.fbjs.facebook.com,163.70.158.7,rapiddns
edge-c2p-shv-01-fco2.facebook.com,157.240.231.213,rapiddns
edge-mqtt-mini-shv-01-waw1.facebook.com,31.13.81.34,anubis
edge-shortwave-shv-01-mia3.facebook.com,31.13.67.14,anubis
microsite-edge-shv-01-itm1.facebook.com,157.240.209.210,anubis
mpstreamer-fbonly-bgp-01-dus1.facebook.com,157.240.27.198,anubis
airspan.facebook.com,157.240.0.13,rapiddns
69-171-232-131.mail-mail.facebook.com,69.171.232.131,anubis
66-220-144-149.mail-mail.facebook.com,66.220.144.149,anubis
ralphlauren.m.facebook.com,157.240.0.13,rapiddns
de-de.log.in.lite.facebook.com,163.70.158.7,rapiddns
euroland.facebook.com,163.70.158.7,rapiddns
es-la.es-la.zh-hk.fbjs.facebook.com,157.240.0.13,rapiddns
es-la.ar-ar.fbjs.facebook.com,163.70.158.7,rapiddns
lert-api-shv-01-lis1.facebook.com,157.240.212.205,anubis
intern-managed-client-shv-01-dus1.facebook.com,157.240.27.23,anubis
portal.dns.facebook.com,157.240.199.17,rapiddns
hi-in.de-de.es-es.ror-ro.fbjs.facebook.com,163.70.158.7,rapiddns
m.internmc.facebook.com,157.240.0.11,alienvault
nativity.facebook.com,163.70.158.7,rapiddns
edge-rtp-relay-40000-shv-01-lga3.facebook.com,31.13.71.214,anubis
mapp.facebook.com,157.240.235.15,rapiddns
shop.fbjs.facebook.com,163.70.158.7,rapiddns
walmart.m.facebook.com,157.240.0.13,alienvault
fbcromwelledge-bgp-02-gru1.facebook.com,157.240.226.208,anubis
habibedu.m.facebook.com,163.70.158.7,rapiddns
it-it.ru-ru.fr-fr.fbjs.facebook.com,163.70.159.7,rapiddns
brightbox.facebook.com,163.70.158.7,rapiddns
elektra.m.facebook.com,157.240.235.15,rapiddns
edge-stun-shv-01-sea1.facebook.com,157.240.3.21,anubis
edge-mqtt-p4-shv-01-mrs2.facebook.com,157.240.195.170,anubis
edge-iglite-p3-shv-01-vie1.facebook.com,31.13.84.135,anubis
developers.es-es.c.facebook.com,157.240.0.13,rapiddns
acer.facebook.com,163.70.158.7,rapiddns
unes.facebook.com,157.240.15.1,rapiddns
edge-onevc-sip-shv-01-cgk1.facebook.com,157.240.208.209,anubis
synthetic-e2e-elbprod-sli-shv-01-mad1.facebook.com,31.13.83.201,anubis
pay.id-id.ru-ru.fbjs.facebook.com,157.240.0.13,rapiddns
europe.facebook.com,163.70.158.7,rapiddns
edge-iglite-p42-shv-02-sof1.facebook.com,157.240.234.160,rapiddns
fbcromwelledge-bgp-01-xsp1.facebook.com,157.240.217.198,anubis
edge-onevc-sip-shv-01-nrt1.facebook.com,31.13.82.214,anubis
nzta.facebook.com,163.70.158.7,rapiddns
rnliportishead.m.facebook.com,163.70.158.7,rapiddns
edge-fblite-tcp-mini-shv-01-zrh1.facebook.com,57.144.98.2,anubis
edge-secure-shv-02-qro1.facebook.com,157.240.25.15,anubis
edge-z-p1-shv-01-arn2.facebook.com,31.13.72.20,anubis
edge-fwdproxy-3-bgp-01-bru2.facebook.com,179.60.195.211,anubis
retail.fbjs.facebook.com,163.70.158.7,rapiddns
about.de-de.prod.facebook.com,157.240.15.1,rapiddns
wit-edge-shv-01-otp1.facebook.com,185.60.218.56,anubis
atlascopco.facebook.com,163.70.158.7,rapiddns
edge-z-p4-shv-02-hkg4.facebook.com,157.240.211.169,anubis
avista.facebook.com,163.70.158.7,rapiddns
edge-c2p-shv-01-ham3.facebook.com,157.240.210.206,anubis
intern-managed-client-shv-02-xsp1.facebook.com,157.240.218.8,anubis
cloud-x2p-edge-http-shv-02-mrs2.facebook.com,157.240.196.218,anubis
69-171-232-116.mail-mail.facebook.com,69.171.232.116,anubis
vega.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-edge-shv-01-mxp1.facebook.com,31.13.86.49,rapiddns
ondemand-edge-shv-01-tpe1.facebook.com,31.13.87.200,anubis
edge-z-p3-shv-01-bom1.facebook.com,157.240.16.50,anubis
yoose.facebook.com,163.70.159.7,rapiddns
humantechnologies.m.facebook.com,163.70.158.7,rapiddns
edge-services-fbonly-shv-01-bru2.facebook.com,179.60.195.195,anubis
work-56699989.m.facebook.com,163.70.158.7,rapiddns
www.en-gb.ro.fbjs.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-igd-edge-shv-01-msp1.facebook.com,157.240.26.134,anubis
edge-fblite-tcp-p1-shv-01-syd2.facebook.com,157.240.8.20,anubis
www.lt-lt.fbjs.facebook.com,157.240.15.1,rapiddns
es-la.c.facebook.com,157.240.211.1,rapiddns
edge-fwdproxy-3-bgp-02-gru1.facebook.com,157.240.226.194,anubis
fcb.facebook.com,157.240.235.15,rapiddns
ad-agenda.facebook.com,157.240.211.1,rapiddns
edgeray-turn-msgr-shv-01-vie1.facebook.com,31.13.84.58,anubis
inquirer.m.facebook.com,157.240.199.17,rapiddns
69-171-232-246.mail-appmail.facebook.com,69.171.232.246,anubis
edge-fwdproxy-1-bgp-02-xsp1.facebook.com,157.240.218.199,anubis
edge-star-mini-shv-01-lhr8.facebook.com,157.240.221.35,anubis
wit-edge-shv-03-sin6.facebook.com,157.240.15.53,anubis
edge-dgw-mini-shv-01-gua1.facebook.com,157.240.233.40,anubis
it-it.alpha.facebook.com,157.240.15.11,rapiddns
fr-fr.es-es.f.b.c.facebook.com,163.70.158.7,rapiddns
edge-z-m-mini-shv-01-dfw5.facebook.com,157.240.19.36,anubis
edge-star-mini-shv-01-mia3.facebook.com,31.13.67.35,anubis
leapinnovations.facebook.com,157.240.0.13,rapiddns
edge-atlas-shv-02-sin6.facebook.com,157.240.13.6,anubis
69-171-232-171.mail-work-hipri.facebook.com,69.171.232.171,anubis
elcom.facebook.com,157.240.15.1,rapiddns
interngraph.staging.scgraph.facebook.com,10.110.151.15,crtsh
edge-c2p-shv-01-waw1.facebook.com,31.13.81.206,anubis
intern-managed-client-shv-02-atl3.facebook.com,31.13.88.7,anubis
sw-ke.facebook.com,157.240.15.1,rapiddns
accountscenter.facebook.com,163.70.158.7,alienvault
fbcromwelledge-bgp-01-dus1.facebook.com,157.240.27.197,anubis
chsgroup.m.facebook.com,163.70.158.7,rapiddns
plugg.facebook.com,163.70.158.7,rapiddns
liverpool.facebook.com,163.70.158.7,alienvault
edgeray-cloudgaming-shv-02-lax3.facebook.com,157.240.11.129,anubis
memira.facebook.com,157.240.199.17,rapiddns
traceroute-fbonly-bgp-01-cgk1.facebook.com,157.240.208.192,anubis
edge-star-mini-shv-01-lga3.facebook.com,31.13.71.36,anubis
whatsapp-chatd-msgr-edge-shv-01-sin6.facebook.com,157.240.7.10,anubis
hbl.facebook.com,163.70.158.7,alienvault
edgeray-shv-01-mba1.facebook.com,102.132.96.52,anubis
secure-edge-latest-shv-01-iad3.facebook.com,31.13.66.17,anubis
ondemand-edge-shv-01-ams4.facebook.com,157.240.201.200,anubis
edge-star-shv-01-tpe1.facebook.com,31.13.87.1,anubis
edge-msgr-latest-shv-01-bru2.facebook.com,179.60.195.23,anubis
pt-br.hr-hr.google.fbjs.facebook.com,157.240.0.13,rapiddns
helsedir.facebook.com,163.70.158.7,rapiddns
edge-fblite-tcp-p1-shv-01-man2.facebook.com,157.240.225.6,anubis
edge-msgr-latest-shv-01-hkg4.facebook.com,157.240.199.11,anubis
gw.fbjs.facebook.com,163.70.158.7,rapiddns
66-220-157-75.mail-forward.facebook.com,66.220.157.75,anubis
69-171-232-115.mail-mail.facebook.com,69.171.232.115,anubis
work-58018239.facebook.com,157.240.15.1,rapiddns
edge-mqtt-p4-shv-01-del1.facebook.com,157.240.198.170,anubis
eclass.m.facebook.com,163.70.158.7,rapiddns
seiko.m.facebook.com,157.240.235.15,rapiddns
fr-fr.ms-my.fbjs.facebook.com,157.240.235.15,rapiddns
